location_id,location,year,sex,age_group,cause,measure,metric,value,upper,lower
44636,Low-middle SDI,2019,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,318.33384640838,413.08890627811,234.40095927902
44634,High-middle SDI,2019,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,7704005.723957879,9992588.062328884,5667576.490603532
44634,High-middle SDI,2019,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0413416419424065,0.0453548319273966,0.0372859006190019
44634,High-middle SDI,2019,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,483.67791120352,627.36117997346,355.82548310374
44634,High-middle SDI,2020,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,7930172.347015744,10282383.870061943,5841450.071154539
44634,High-middle SDI,2020,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.04067807401106,0.0447711142087903,0.0368525233919072
44634,High-middle SDI,2020,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,493.47482029243,639.8470689437299,363.49884945375
103,Latin America and Caribbean,2020,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,2240675.62543979,2955739.420404548,1647192.157179949
103,Latin America and Caribbean,2020,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0299520152364848,0.0329272384340278,0.0275459690074217
103,Latin America and Caribbean,2020,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,383.88847207433,506.39828320812,282.20866655276
137,North Africa and Middle East,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,2511546.4115240667,3304738.1087193503,1885467.6577247104
137,North Africa and Middle East,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0335374326434455,0.0368362541967295,0.0308820211334076
137,North Africa and Middle East,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,403.43786797306,530.85082986063,302.86880165715
103,Latin America and Caribbean,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,2283537.810280419,3014595.996508288,1680693.4867867082
103,Latin America and Caribbean,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0294820740092204,0.0325977144827027,0.0267618094756
103,Latin America and Caribbean,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,389.49346717102,514.18699594718,286.66883923411
44636,Low-middle SDI,2020,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,3692283.6141295177,4787765.198502736,2718177.921039795
44636,Low-middle SDI,2020,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0282641980326599,0.03094591821706,0.0256656644822924
44636,Low-middle SDI,2020,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,321.1041138218,416.37405516979,236.38978035311
44634,High-middle SDI,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,8138517.548983469,10551410.713212572,5983614.74141892
44634,High-middle SDI,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0405666012562673,0.04467563527909,0.0366767900127966
44634,High-middle SDI,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,503.03130958254,652.1691348657899,369.83953665976
44636,Low-middle SDI,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,3764476.340651077,4881162.220305773,2764573.9879723354
44636,Low-middle SDI,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.027876170316321,0.0304749765707002,0.0251693475292874
44636,Low-middle SDI,2021,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,324.16279984429,420.32173100465,238.06021428277
103,Latin America and Caribbean,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,2384400.6177650085,3162247.352333008,1759698.414600853
103,Latin America and Caribbean,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.030234036656187,0.0333964423429844,0.0277968500081032
103,Latin America and Caribbean,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,402.71359915939,534.08810717554,297.20445326978
137,North Africa and Middle East,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,2658672.020662058,3501051.257272459,1991870.9997340653
137,North Africa and Middle East,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0349455637135702,0.0386190778343974,0.0322708535640891
137,North Africa and Middle East,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,416.66708762641,548.68476429644,312.16602948266
137,North Africa and Middle East,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,2580547.951251809,3416422.6877138857,1940001.1394623315
137,North Africa and Middle East,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0342782803365008,0.0376881333850181,0.0316083553224047
137,North Africa and Middle East,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,409.32871980066,541.9158843305,307.72463749132
44634,High-middle SDI,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,8350588.023644002,10839226.322068574,6120469.280921645
44634,High-middle SDI,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0410332139320134,0.0453728658017326,0.0367771873566767
44634,High-middle SDI,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,513.11885782658,666.0382974654899,376.08467785706
44634,High-middle SDI,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,8588672.019736543,11155720.839149255,6295899.782741493
44634,High-middle SDI,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0417220863808018,0.0464117083356316,0.0376261693491142
44634,High-middle SDI,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,524.24971629122,680.9415322309,384.29965276534
44636,Low-middle SDI,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,3855226.151785128,5005107.162631301,2832925.9920881847
44636,Low-middle SDI,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0283263080072621,0.0311219781083838,0.0255670843883248
44636,Low-middle SDI,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,328.66066746793,426.68881047542,241.50887932108
103,Latin America and Caribbean,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,2337408.0760386875,3098751.2273126263,1720944.038270427
103,Latin America and Caribbean,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0298859356140689,0.0330379246391592,0.027230682923022
103,Latin America and Caribbean,2022,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,396.76723940522,526.0027047344,292.12452127428
44636,Low-middle SDI,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Number,3963895.484205924,5159840.832948952,2917931.1165585206
44636,Low-middle SDI,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Percent,0.0290357630139912,0.031966680767954,0.0262202140384813
44636,Low-middle SDI,2023,Both,All ages,Cardiovascular diseases,YLDs (Years Lived with Disability),Rate,334.54016224727,435.47414312581,246.26409880113
137,North Africa and Middle East,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,20721068.854754034,24303235.1416331,17259167.362143468
137,North Africa and Middle East,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1176454513300447,0.1384921711130758,0.097107883835786
137,North Africa and Middle East,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7991.68481394443,9373.25176478766,6656.501490159475
31,"Central Europe, Eastern Europe, and Central Asia",1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,44317423.001873694,45417502.23200812,43126333.3063732
31,"Central Europe, Eastern Europe, and Central Asia",1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3598699655026104,0.3684383562242423,0.3503119657459021
31,"Central Europe, Eastern Europe, and Central Asia",1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,11214.32400648171,11492.694093998009,10912.924131187528
4,"Southeast Asia, East Asia, and Oceania",1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,94162834.42408524,109548423.15180838,76813018.82638739
4,"Southeast Asia, East Asia, and Oceania",1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1697832473048847,0.1968681374165858,0.1372709872680522
4,"Southeast Asia, East Asia, and Oceania",1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6754.816386785362,7858.50902193168,5510.218988843644
103,Latin America and Caribbean,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,11950615.168049395,12315000.35641199,11529158.61734587
103,Latin America and Caribbean,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0962743626499569,0.0993758038833867,0.0929064154483443
103,Latin America and Caribbean,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3717.152758849911,3830.492146752492,3586.061734818658
44636,Low-middle SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,29158222.173402224,35686459.76627953,23220785.68757868
44636,Low-middle SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0616174717273912,0.0754788307871472,0.0496660606461492
44636,Low-middle SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4936.086697409863,6041.227694967901,3930.96021610046
44637,Low SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,25378063.544165917,31452081.78069441,20075597.132883124
44637,Low SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0371932729298839,0.0459529858749193,0.0293991094382382
44637,Low SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3999.897394759272,4957.237960863886,3164.162960278974
64,High-income,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,64305045.43548398,66006410.905896105,61329864.737615615
64,High-income,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3469317866193557,0.3561213396199369,0.3309382081824462
64,High-income,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7584.639229596768,7785.311559479745,7233.723184310227
1,Global,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,286444283.78006333,315939919.3513042,258629411.83581263
1,Global,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1254086817626015,0.1377000919125405,0.1134799838531381
1,Global,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6409.22249407244,7069.190598464116,5786.861661514456
4,"Southeast Asia, East Asia, and Oceania",1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,93898068.97667544,107792877.21289109,77197464.48848855
4,"Southeast Asia, East Asia, and Oceania",1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1733563104622456,0.1999238264161395,0.1413231626396405
4,"Southeast Asia, East Asia, and Oceania",1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6609.878836746494,7587.992656361107,5434.253252851249
44634,High-middle SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,54971099.17629505,63065323.38200368,46234481.35339399
44634,High-middle SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1464186486301872,0.1679939357179814,0.1218996675372194
44634,High-middle SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6049.526039184888,6940.289018880782,5088.068149384532
158,South Asia,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,38258770.64302416,47713593.7375521,29208749.61571772
158,South Asia,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.053778387574253,0.0669775777562067,0.0412738663839519
158,South Asia,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4347.582731179364,5421.993249898433,3319.172396141543
166,Sub-Saharan Africa,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,12728526.252792818,16124012.040939346,10055779.176283406
166,Sub-Saharan Africa,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0310992826078352,0.0392117237796137,0.0247536434422612
166,Sub-Saharan Africa,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3426.8062564983848,4340.947588462782,2707.2424812490203
44635,High SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,149196012.67931336,156960021.46316382,140782760.18448243
44635,High SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.302565846947857,0.3176874130886867,0.2860755518649027
44635,High SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,8106.41579238822,8528.26542688835,7649.290151664549
44639,Middle SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,27423719.3018877,31308378.617653634,23822108.174308263
44639,Middle SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1061140333757472,0.1204897252728601,0.0920108286593397
44639,Middle SDI,1980,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5587.08541950159,6378.514298419293,4853.322475237909
158,South Asia,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,38208483.94160681,46658960.45665658,28914633.17649797
158,South Asia,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0546661274021398,0.0675811572797174,0.0418692933312979
158,South Asia,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4237.978914004104,5175.282297692398,3207.130800987459
44639,Middle SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,27616850.52343613,31265506.263042238,24004296.67432301
44639,Middle SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1098123248655347,0.1250142120696141,0.0954282492579625
44639,Middle SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5499.919025702212,6226.551887167269,4780.475886114298
103,Latin America and Caribbean,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,11681645.127799872,12048904.560635231,11290347.387395673
103,Latin America and Caribbean,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0964550766841818,0.0993516234368642,0.0933649585519761
103,Latin America and Caribbean,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3555.181303234487,3666.952706557256,3436.0941031472066
166,Sub-Saharan Africa,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,12912549.495863767,16431383.672737712,10310907.660867272
166,Sub-Saharan Africa,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0309317069299134,0.0392548329095186,0.0247089825518114
166,Sub-Saharan Africa,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3382.22732736996,4303.927346201936,2700.770569882004
137,North Africa and Middle East,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,21133061.391003605,24604694.72627322,17581153.48529528
137,North Africa and Middle East,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1206975147066101,0.141144779987077,0.0997020668416034
137,North Africa and Middle East,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7912.064200419229,9211.81842536374,6582.2557612167375
31,"Central Europe, Eastern Europe, and Central Asia",1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,44195238.97607545,45236102.08174265,42967202.78709635
31,"Central Europe, Eastern Europe, and Central Asia",1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3598698164306549,0.3684837849598978,0.349908552619218
31,"Central Europe, Eastern Europe, and Central Asia",1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,11099.8444013926,11361.262119312638,10791.417273657731
64,High-income,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,63254011.86169802,64959204.82020704,60364420.51963485
64,High-income,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.346936187961113,0.3562996966184861,0.3309461980956461
64,High-income,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7406.075174916582,7605.727131634649,7067.748323002436
1,Global,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,285283059.77072304,312854847.1281791,257466381.6049132
1,Global,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1262686019428848,0.1383244721492264,0.1143835784066206
1,Global,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6267.415689272813,6873.143392853578,5656.307951926047
44634,High-middle SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,55099543.16489168,63218628.60214276,46634406.94000097
44634,High-middle SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1485793184528127,0.1701136000539567,0.1247651376875889
44634,High-middle SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5921.512029723052,6794.064855490681,5011.769351114528
44639,Middle SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,27931144.70092685,31620379.348216005,24149604.606645163
44639,Middle SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1112769062780436,0.1264580903954106,0.0968271373187079
44639,Middle SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5437.347413001469,6155.529595657495,4701.1961571554575
158,South Asia,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,38746290.96746012,47347276.80823315,29692451.64924785
158,South Asia,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0557914936786778,0.069141136938964,0.0428821671099105
158,South Asia,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4197.565928393946,5129.3507319032105,3216.7214012313884
31,"Central Europe, Eastern Europe, and Central Asia",1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,44330952.389613874,45381621.42209838,43019118.77836402
31,"Central Europe, Eastern Europe, and Central Asia",1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3616558925378449,0.3703353632833914,0.3509918571446341
31,"Central Europe, Eastern Europe, and Central Asia",1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,11047.4133825649,11309.243424656106,10720.500302393504
44635,High SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,147560833.05324522,154550072.3762981,139502562.97982863
44635,High SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3039004087274188,0.3183100994614004,0.2879190005030481
44635,High SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7928.138066845821,8303.655425950157,7495.183898723671
166,Sub-Saharan Africa,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,13390637.684170552,16797920.053436007,10753412.019209571
166,Sub-Saharan Africa,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0302816354578203,0.0379308231869052,0.0241149681966224
166,Sub-Saharan Africa,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3319.0261494207216,4163.560931765011,2665.358926815174
44636,Low-middle SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,29217092.46347197,35329295.75255937,23104828.914890543
44636,Low-middle SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0629620252968284,0.0763184047423044,0.0505832316565214
44636,Low-middle SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4837.971727590153,5850.073350736207,3825.860126253117
64,High-income,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,62092807.93327727,63739348.197184905,59209746.2965482
64,High-income,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3458063935413813,0.3550586500983364,0.3296519468167452
64,High-income,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7218.619871403452,7410.038952996303,6883.448589670835
166,Sub-Saharan Africa,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,13180263.060734006,16669666.928782333,10514819.307352196
166,Sub-Saharan Africa,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0310626882900971,0.0393728904521503,0.0247392919389647
166,Sub-Saharan Africa,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3358.798384538982,4248.0222202848,2679.5488026691223
137,North Africa and Middle East,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,21337354.64127407,24927790.19149078,17819772.610369638
137,North Africa and Middle East,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1193119819111599,0.1410850607590004,0.0989646367093394
137,North Africa and Middle East,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7773.737290636211,9081.823658210356,6492.193300472632
1,Global,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,285258928.4446081,313413296.1291682,256928784.41370165
1,Global,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.126759208611239,0.1402081325712848,0.1150303572413589
1,Global,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6154.525092282973,6761.96186320821,5543.295907426585
44634,High-middle SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,55397315.17790429,63191966.07881164,47111072.96706102
44634,High-middle SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1505750355378739,0.1721171342978925,0.1273651983398932
44634,High-middle SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5811.1520119521465,6628.807183864503,4941.929145457151
158,South Asia,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,39528652.945569664,48497662.33947448,30446716.152327623
158,South Asia,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.056944358786333,0.0707558773621816,0.0438871689208195
158,South Asia,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4185.605590337722,5135.315055788329,3223.938481032692
103,Latin America and Caribbean,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,11701689.509815345,12033187.42677194,11330933.560368296
103,Latin America and Caribbean,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0994532474858921,0.1022299414361294,0.0963065166736882
103,Latin America and Caribbean,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3486.88692611058,3585.667170766645,3376.408514269262
4,"Southeast Asia, East Asia, and Oceania",1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,93869569.94243345,107267402.24762715,77966662.99673042
4,"Southeast Asia, East Asia, and Oceania",1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1761665219758745,0.2010478655236717,0.145744132970619
4,"Southeast Asia, East Asia, and Oceania",1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6482.953545373014,7408.2536665575,5384.644401860286
44639,Middle SDI,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,28247843.97025692,32096818.887667168,24544705.288682614
44639,Middle SDI,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1147005633717452,0.1311470635042569,0.1001888697854147
44639,Middle SDI,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5377.283563152703,6109.977696558766,4672.350939428519
1,Global,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,288009366.94218445,317457935.9287729,259163003.11628017
1,Global,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1274898932247681,0.1411166354612803,0.1150648962520844
1,Global,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6101.675807492662,6725.563922169207,5490.545821828045
44635,High SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,146254283.83199114,153009491.09415963,138383055.7340062
44635,High SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3038558807074241,0.3177980133569541,0.2867740100741338
44635,High SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7770.43121883356,8129.332661063752,7352.236038900217
44637,Low SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,25468463.040971905,31712745.859826457,20039976.558231417
44637,Low SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0371329232682146,0.0462759058422117,0.0294517748849518
44637,Low SDI,1981,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3918.717639901569,4879.497298706049,3083.4608871222435
44636,Low-middle SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,29561913.683317687,35729584.8896169,23475226.07571388
44636,Low-middle SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0644453797445473,0.0781883050886828,0.0514792656568138
44636,Low-middle SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4790.517104038224,5789.990098999772,3804.1675258775167
166,Sub-Saharan Africa,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,13566662.761118874,17103028.215776388,10843032.165633315
166,Sub-Saharan Africa,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0297541232226328,0.0375994549164439,0.0235319226540185
166,Sub-Saharan Africa,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3270.6435608613497,4123.188590304847,2614.0322021107213
158,South Asia,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,40544540.74279384,49545961.1772293,31400481.32101557
158,South Asia,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0581100505696957,0.0724879962216454,0.0450020485449177
158,South Asia,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4199.570073487035,5131.929774269893,3252.4359440984204
44634,High-middle SDI,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,55635161.191687085,63268613.567578405,47242909.51998775
44634,High-middle SDI,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1523941939157056,0.1734741175851218,0.1289633646960228
44634,High-middle SDI,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5695.435892462245,6476.881253881432,4836.311368226761
64,High-income,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,62355364.78197631,64080193.01564344,59334223.50867229
